9427,DSL Treasured Talisman of Emboldening,0,0,[0|0|0],8101920,-1,0.3,0,0,100,401427,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10427,0,-1,0,0,0,0,[0|0|0|0]
9428,DSL Uncommon Talisman of Emboldening,0,0,[0|0|0],8102000,-1,0.3,0,0,100,401428,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10428,0,-1,0,0,0,0,[0|0|0|0]
9429,DSL Ancestral Furious Talisman of Emboldening,0,0,[0|0|0],8102040,-1,0.3,0,0,100,401429,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10429,0,-1,8102050,0,0,0,[0|0|0|0]
9430,DSL Treasured Talisman of Emboldening,0,0,[0|0|0],8102080,-1,0.3,0,0,100,401430,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10430,0,-1,0,0,0,0,[0|0|0|0]
9431,DSL Uncommon Talisman of Restoration,0,0,[0|0|0],8102120,-1,0.3,0,0,100,401431,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10431,0,-1,0,0,0,0,[0|0|0|0]
9432,DSL Rare Emboldening Talisman of Fury,0,0,[0|0|0],8102160,-1,0.3,0,0,100,401432,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10432,0,-1,8102170,0,0,0,[0|0|0|0]
9433,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8102200,-1,0.3,0,0,100,401433,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10433,0,-1,0,0,0,0,[0|0|0|0]
9434,DSL Uncommon Talisman of Emboldening,0,0,[0|0|0],8102240,-1,0.3,0,0,100,401434,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10434,0,-1,0,0,0,0,[0|0|0|0]
9435,DSL Rare Talisman of Fury,0,0,[0|0|0],8102360,-1,0.3,0,0,100,401435,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10435,0,-1,0,0,0,0,[0|0|0|0]
9436,DSL Uncommon Talisman of Emboldening,0,0,[0|0|0],8102400,-1,0.3,0,0,100,401436,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10436,0,-1,0,0,0,0,[0|0|0|0]
9437,DSL Rare Talisman of Restoration,0,0,[0|0|0],8102440,-1,0.3,0,0,100,401437,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10437,0,-1,0,0,0,0,[0|0|0|0]
9438,DSL Rare Emboldened Talisman of Fury,0,0,[0|0|0],8102480,-1,0.3,0,0,100,401438,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10438,0,-1,0,8102500,0,0,[0|0|0|0]
9439,DSL Uncommon Talisman of Restoration,0,0,[0|0|0],8102520,-1,0.3,0,0,100,401439,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10439,0,-1,0,0,0,0,[0|0|0|0]
9440,DSL Rare Talisman of Restoration,0,0,[0|0|0],8102560,-1,0.3,0,0,100,401440,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10440,0,-1,0,0,0,0,[0|0|0|0]
9441,DSL Treasured Talisman of Fury,0,0,[0|0|0],8102600,-1,0.3,0,0,100,401441,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10441,0,-1,0,0,0,0,[0|0|0|0]
9442,DSL Rare Talisman of Restoration,0,0,[0|0|0],8102680,-1,0.3,0,0,100,401442,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10442,0,-1,0,0,0,0,[0|0|0|0]
9443,DSL Legendary Talisman of Fury,0,0,[0|0|0],8102720,-1,0.3,0,0,100,401443,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,3,[0|0],0,10443,0,-1,0,0,0,0,[0|0|0|0]
9444,DSL Legendary Talisman of Restoration,0,0,[0|0|0],8102760,-1,0.3,0,0,100,401444,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,3,[0|0],0,10444,0,-1,0,0,0,0,[0|0|0|0]
9445,DSL Rare Restorative Talisman of Restoration,0,0,[0|0|0],8102800,-1,0.3,0,0,100,401445,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10445,0,-1,8102810,0,0,0,[0|0|0|0]
9446,DSL Uncommon Emboldening Talisman of Emboldening,0,0,[0|0|0],8102840,-1,0.3,0,0,100,401446,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10446,0,-1,8102850,0,0,0,[0|0|0|0]
9447,DSL Uncommon Talisman of Restoration,0,0,[0|0|0],8102880,-1,0.3,0,0,100,401447,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10447,0,-1,0,0,0,0,[0|0|0|0]
9448,DSL Treasured Talisman of Fury,0,0,[0|0|0],8102920,-1,0.3,0,0,100,401448,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10448,0,-1,0,0,0,0,[0|0|0|0]
9449,DSL Uncommon Talisman of Emboldening,0,0,[0|0|0],8102960,-1,0.3,0,0,100,401449,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10449,0,-1,0,0,0,0,[0|0|0|0]
9450,DSL Ancestral Talisman of Restoration,0,0,[0|0|0],8103000,-1,0.3,0,0,100,401450,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10450,0,-1,0,0,0,0,[0|0|0|0]
9451,DSL Ancestral Talisman of Fury,0,0,[0|0|0],8103040,-1,0.3,0,0,100,401451,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10451,0,-1,0,0,0,0,[0|0|0|0]
9452,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8103080,-1,0.3,0,0,100,401452,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10452,0,-1,0,0,0,0,[0|0|0|0]
9453,DSL Treasured Talisman of Restoration,0,0,[0|0|0],8103120,-1,0.3,0,0,100,401453,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10453,0,-1,0,0,0,0,[0|0|0|0]
9454,DSL Rare Talisman of Fury,0,0,[0|0|0],8103160,-1,0.3,0,0,100,401454,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10454,0,-1,0,0,0,0,[0|0|0|0]
9455,DSL Treasured Talisman of Emboldening,0,0,[0|0|0],8103200,-1,0.3,0,0,100,401455,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10455,0,-1,0,0,0,0,[0|0|0|0]
9456,DSL Treasured Talisman of Restoration,0,0,[0|0|0],8103240,-1,0.3,0,0,100,401456,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10456,0,-1,0,0,0,0,[0|0|0|0]
9457,DSL Rare Talisman of Restoration,0,0,[0|0|0],8103280,-1,0.3,0,0,100,401457,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10457,0,-1,0,0,0,0,[0|0|0|0]
9458,DSL Treasured Restorative Talisman of Restoration,0,0,[0|0|0],8103320,-1,0.3,0,0,100,401458,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10458,0,-1,8103330,0,0,0,[0|0|0|0]
9459,DSL Treasured Talisman of Restoration,0,0,[0|0|0],8103360,-1,0.3,0,0,100,401459,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10459,0,-1,0,0,0,0,[0|0|0|0]
9460,DSL Uncommon Talisman of Fury,0,0,[0|0|0],8103400,-1,0.3,0,0,100,401460,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10460,0,-1,0,0,0,0,[0|0|0|0]
9461,DSL Ancestral Talisman of Emboldening,0,0,[0|0|0],8103440,-1,0.3,0,0,100,401461,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10461,0,-1,0,0,0,0,[0|0|0|0]
9462,DSL Legendary Talisman of Restoration,0,0,[0|0|0],8103480,-1,0.3,0,0,100,401462,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,3,[0|0],0,10462,0,-1,0,0,0,0,[0|0|0|0]
9463,DSL Uncommon Talisman of Restoration,0,0,[0|0|0],8103520,-1,0.3,0,0,100,401463,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10463,0,-1,0,0,0,0,[0|0|0|0]
9464,DSL Rare Talisman of Restoration,0,0,[0|0|0],8103560,-1,0.3,0,0,100,401464,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10464,0,-1,0,0,0,0,[0|0|0|0]
9465,DSL Legendary Restorative Talisman of Emboldening,0,0,[0|0|0],8103600,-1,0.3,0,0,100,401465,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,3,[0|0],0,10465,0,-1,8103610,0,0,0,[0|0|0|0]
9466,DSL Legendary Talisman of Fury,0,0,[0|0|0],8103640,-1,0.3,0,0,100,401466,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,3,[0|0],0,10466,0,-1,0,0,0,0,[0|0|0|0]
9467,DSL Treasured Talisman of Fury,0,0,[0|0|0],8103680,-1,0.3,0,0,100,401467,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10467,0,-1,0,0,0,0,[0|0|0|0]
9468,DSL Ancestral Talisman of Emboldening,0,0,[0|0|0],8103720,-1,0.3,0,0,100,401468,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10468,0,-1,0,0,0,0,[0|0|0|0]
9469,DSL Uncommon Talisman of Fury,0,0,[0|0|0],8103760,-1,0.3,0,0,100,401469,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10469,0,-1,0,0,0,0,[0|0|0|0]
9470,DSL Uncommon Emboldening Emboldened Talisman of Emboldening,0,0,[0|0|0],8103800,-1,0.3,0,0,100,401470,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10470,0,-1,8103810,8103820,0,0,[0|0|0|0]
9471,DSL Ancestral Furious Talisman of Fury,0,0,[0|0|0],8103840,-1,0.3,0,0,100,401471,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10471,0,-1,8103850,0,0,0,[0|0|0|0]
9472,DSL Rare Talisman of Restoration,0,0,[0|0|0],8103880,-1,0.3,0,0,100,401472,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10472,0,-1,0,0,0,0,[0|0|0|0]
9473,DSL Treasured Talisman of Emboldening,0,0,[0|0|0],8103920,-1,0.3,0,0,100,401473,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10473,0,-1,0,0,0,0,[0|0|0|0]
9474,DSL Treasured Talisman of Fury,0,0,[0|0|0],8103960,-1,0.3,0,0,100,401474,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10474,0,-1,0,0,0,0,[0|0|0|0]
9475,DSL Rare Emboldening Talisman of Fury,0,0,[0|0|0],8104000,-1,0.3,0,0,100,401475,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10475,0,-1,8104010,0,0,0,[0|0|0|0]
9476,DSL Uncommon Talisman of Emboldening,0,0,[0|0|0],8104040,-1,0.3,0,0,100,401476,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10476,0,-1,0,0,0,0,[0|0|0|0]
9477,DSL Rare Talisman of Restoration,0,0,[0|0|0],8104110,-1,0.3,0,0,100,401477,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10477,0,-1,0,0,0,0,[0|0|0|0]
9478,DSL Rare Talisman of Restoration,0,0,[0|0|0],8104150,-1,0.3,0,0,100,401478,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10478,0,-1,0,0,0,0,[0|0|0|0]
9479,DSL Treasured Talisman of Restoration,0,0,[0|0|0],8104190,-1,0.3,0,0,100,401479,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10479,0,-1,0,0,0,0,[0|0|0|0]
9480,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8104230,-1,0.3,0,0,100,401480,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10480,0,-1,0,0,0,0,[0|0|0|0]
9481,DSL Legendary Restorative Talisman of Restoration,0,0,[0|0|0],8104270,-1,0.3,0,0,100,401481,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,3,[0|0],0,10481,0,-1,0,8104290,0,0,[0|0|0|0]
9482,DSL Uncommon Talisman of Fury,0,0,[0|0|0],8104310,-1,0.3,0,0,100,401482,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10482,0,-1,0,0,0,0,[0|0|0|0]
9483,DSL Treasured Talisman of Emboldening,0,0,[0|0|0],8104350,-1,0.3,0,0,100,401483,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10483,0,-1,0,0,0,0,[0|0|0|0]
9484,DSL Rare Talisman of Restoration,0,0,[0|0|0],8104460,-1,0.3,0,0,100,401484,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10484,0,-1,0,0,0,0,[0|0|0|0]
9485,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8104500,-1,0.3,0,0,100,401485,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10485,0,-1,0,0,0,0,[0|0|0|0]
9486,DSL Uncommon Furious Talisman of Restoration,0,0,[0|0|0],8104540,-1,0.3,0,0,100,401486,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10486,0,-1,8104550,0,0,0,[0|0|0|0]
9487,DSL Legendary Restorative Talisman of Fury,0,0,[0|0|0],8104580,-1,0.3,0,0,100,401487,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,3,[0|0],0,10487,0,-1,8104590,0,0,0,[0|0|0|0]
9488,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8104620,-1,0.3,0,0,100,401488,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10488,0,-1,0,0,0,0,[0|0|0|0]
9489,DSL Legendary Talisman of Restoration,0,0,[0|0|0],8104660,-1,0.3,0,0,100,401489,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,3,[0|0],0,10489,0,-1,0,0,0,0,[0|0|0|0]
9490,DSL Uncommon Talisman of Restoration,0,0,[0|0|0],8104700,-1,0.3,0,0,100,401490,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10490,0,-1,0,0,0,0,[0|0|0|0]
9491,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8104740,-1,0.3,0,0,100,401491,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10491,0,-1,0,0,0,0,[0|0|0|0]
9492,DSL Legendary Talisman of Emboldening,0,0,[0|0|0],8104780,-1,0.3,0,0,100,401492,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,3,[0|0],0,10492,0,-1,0,0,0,0,[0|0|0|0]
9493,DSL Uncommon Talisman of Fury,0,0,[0|0|0],8104820,-1,0.3,0,0,100,401493,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10493,0,-1,0,0,0,0,[0|0|0|0]
9494,DSL Rare Restorative Talisman of Emboldening,0,0,[0|0|0],8104860,-1,0.3,0,0,100,401494,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10494,0,-1,0,8104880,0,0,[0|0|0|0]
9495,DSL Rare Talisman of Fury,0,0,[0|0|0],8104900,-1,0.3,0,0,100,401495,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10495,0,-1,0,0,0,0,[0|0|0|0]
9496,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8104940,-1,0.3,0,0,100,401496,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10496,0,-1,0,0,0,0,[0|0|0|0]
9497,DSL Uncommon Talisman of Restoration,0,0,[0|0|0],8104980,-1,0.3,0,0,100,401497,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10497,0,-1,0,0,0,0,[0|0|0|0]
9498,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8105120,-1,0.3,0,0,100,401498,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10498,0,-1,0,0,0,0,[0|0|0|0]
9499,DSL Ancestral Furious Talisman of Fury,0,0,[0|0|0],8105160,-1,0.3,0,0,100,401499,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10499,0,-1,8105170,0,0,0,[0|0|0|0]
9500,DSL Ancestral Talisman of Emboldening,0,0,[0|0|0],8105200,-1,0.3,0,0,100,401500,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10500,0,-1,0,0,0,0,[0|0|0|0]
9501,DSL Legendary Talisman of Emboldening,0,0,[0|0|0],8105240,-1,0.3,0,0,100,401501,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,3,[0|0],0,10501,0,-1,0,0,0,0,[0|0|0|0]
9502,DSL Treasured Talisman of Emboldening,0,0,[0|0|0],8105280,-1,0.3,0,0,100,401502,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10502,0,-1,0,0,0,0,[0|0|0|0]
9503,DSL Uncommon Talisman of Fury,0,0,[0|0|0],8105320,-1,0.3,0,0,100,401503,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10503,0,-1,0,0,0,0,[0|0|0|0]
9504,DSL Treasured Restorative Talisman of Restoration,0,0,[0|0|0],8105360,-1,0.3,0,0,100,401504,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10504,0,-1,8105370,0,0,0,[0|0|0|0]
9505,DSL Uncommon Talisman of Emboldening,0,0,[0|0|0],8105450,-1,0.3,0,0,100,401505,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10505,0,-1,0,0,0,0,[0|0|0|0]
9506,DSL Treasured Talisman of Restoration,0,0,[0|0|0],8105490,-1,0.3,0,0,100,401506,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10506,0,-1,0,0,0,0,[0|0|0|0]
9507,DSL Rare Talisman of Restoration,0,0,[0|0|0],8105530,-1,0.3,0,0,100,401507,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10507,0,-1,0,0,0,0,[0|0|0|0]
9508,DSL Ancestral Emboldened Talisman of Emboldening,0,0,[0|0|0],8105570,-1,0.3,0,0,100,401508,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10508,0,-1,0,8105590,0,0,[0|0|0|0]
9509,DSL Uncommon Talisman of Emboldening,0,0,[0|0|0],8105610,-1,0.3,0,0,100,401509,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10509,0,-1,0,0,0,0,[0|0|0|0]
9510,DSL Uncommon Restorative Talisman of Fury,0,0,[0|0|0],8105650,-1,0.3,0,0,100,401510,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10510,0,-1,8105660,0,0,0,[0|0|0|0]
9511,DSL Rare Talisman of Restoration,0,0,[0|0|0],8105690,-1,0.3,0,0,100,401511,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10511,0,-1,0,0,0,0,[0|0|0|0]
9512,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8105820,-1,0.3,0,0,100,401512,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10512,0,-1,0,0,0,0,[0|0|0|0]
9513,DSL Rare Emboldening Restorative Talisman of Emboldening,0,0,[0|0|0],8105860,-1,0.3,0,0,100,401513,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10513,0,-1,8105870,8105880,0,0,[0|0|0|0]
9514,DSL Rare Talisman of Restoration,0,0,[0|0|0],8105900,-1,0.3,0,0,100,401514,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10514,0,-1,0,0,0,0,[0|0|0|0]
9515,DSL Uncommon Emboldening Talisman of Fury,0,0,[0|0|0],8105940,-1,0.3,0,0,100,401515,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10515,0,-1,8105950,0,0,0,[0|0|0|0]
9516,DSL Treasured Emboldening Talisman of Fury,0,0,[0|0|0],8105980,-1,0.3,0,0,100,401516,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10516,0,-1,8105990,0,0,0,[0|0|0|0]
9517,DSL Ancestral Restorative Talisman of Emboldening,0,0,[0|0|0],8106020,-1,0.3,0,0,100,401517,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10517,0,-1,0,8106040,0,0,[0|0|0|0]
9518,DSL Treasured Talisman of Emboldening,0,0,[0|0|0],8106060,-1,0.3,0,0,100,401518,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10518,0,-1,0,0,0,0,[0|0|0|0]
9519,DSL Rare Talisman of Emboldening,0,0,[0|0|0],8106100,-1,0.3,0,0,100,401519,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10519,0,-1,0,0,0,0,[0|0|0|0]
9520,DSL Treasured Talisman of Emboldening,0,0,[0|0|0],8106140,-1,0.3,0,0,100,401520,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,10520,0,-1,0,0,0,0,[0|0|0|0]
9521,DSL Uncommon Talisman of Fury,0,0,[0|0|0],8106180,-1,0.3,0,0,100,401521,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10521,0,-1,0,0,0,0,[0|0|0|0]
9522,DSL Rare Furious Talisman of Restoration,0,0,[0|0|0],8106220,-1,0.3,0,0,100,401522,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,1,[0|0],0,10522,0,-1,8106230,0,0,0,[0|0|0|0]
9523,DSL Legendary Talisman of Restoration,0,0,[0|0|0],8106260,-1,0.3,0,0,100,401523,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,3,[0|0],0,10523,0,-1,0,0,0,0,[0|0|0|0]
9524,DSL Legendary Talisman of Emboldening,0,0,[0|0|0],8106300,-1,0.3,0,0,100,401524,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,3,[0|0],0,10524,0,-1,0,0,0,0,[0|0|0|0]
9525,DSL Uncommon Restorative Talisman of Restoration,0,0,[0|0|0],8106340,-1,0.3,0,0,100,401525,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,0,[0|0],0,10525,0,-1,8106350,0,0,0,[0|0|0|0]
9526,DSL Legendary Restorative Fury Talisman of Fury,0,0,[0|0|0],8106380,-1,0.3,0,0,100,401526,0,0,18000,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,3,[0|0],0,10526,0,-1,8106390,8106400,0,0,[0|0|0|0]
